dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,dpto_cnmbr,mpio_cnmbr,mpio_crslc,mpio_tipo,mpio_narea,mpio_nano,shape_Leng,shape_Area
86,885,86885,PUTUMAYO,VILLAGARZÓN,Decreto 574 de Marzo 14 de 1977,MUNICIPIO,1396.9721297,2023,1.92801716379,0.113257174897
88,001,88001,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,Const. política. Art. 309 del 4 de Julio de 1991,ISLA,27.1685018889,2023,0.386465091115,0.00222143159525
88,564,88564,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,Decreto  2964B del 13 de Noviembre de 1953,MUNICIPIO,22.2491909323,2023,0.296896777131,0.00182791628951
91,001,91001,AMAZONAS,LETICIA,Decreto 352 de Feb 20 de 1964,MUNICIPIO,6182.41649334,2023,3.88000064517,0.500701814732
91,263,91263,AMAZONAS,EL ENCANTO,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,10897.5467051,2023,8.05269675363,0.885325416218
91,405,91405,AMAZONAS,LA CHORRERA,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,12726.8679079,2023,9.10510081979,1.03358305039
91,407,91407,AMAZONAS,LA PEDRERA,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,13668.2148964,2023,7.37629087075,1.10519758361
91,430,91430,AMAZONAS,LA VICTORIA,ORD 12 DE JULIO 9 DE 1996,ÁREA NO MUNICIPALIZADA,1432.79497755,2023,2.48317023242,0.116086252963
91,460,91460,AMAZONAS,MIRITÍ - PARANÁ,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,16867.5325378,2023,6.44839469577,1.36686628413
91,530,91530,AMAZONAS,PUERTO ALEGRÍA,ORD 24 DE AGOSTO 01 DE 1997,ÁREA NO MUNICIPALIZADA,8494.18249382,2023,4.77781476461,0.690133233849
91,536,91536,AMAZONAS,PUERTO ARICA,ORD 23 DE AGOSTO 01 DE 1997,ÁREA NO MUNICIPALIZADA,13791.3269857,2023,8.67767181207,1.11803161859
91,540,91540,AMAZONAS,PUERTO NARIÑO,Decreto 106 de Enero 18 de 1984,MUNICIPIO,1509.20436078,2023,1.96885901968,0.122362659255
91,669,91669,AMAZONAS,PUERTO SANTANDER,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,14731.0884954,2023,10.6360457874,1.1952333858
91,798,91798,AMAZONAS,TARAPACÁ,Decreto 274 de Mayo 28 de 1953,ÁREA NO MUNICIPALIZADA,9195.87793453,2023,5.21663048211,0.743958689359
94,001,94001,GUAINÍA,INÍRIDA,Decreto 1593 de Agosto 5 de 1974,MUNICIPIO,15970.1985916,2023,9.25668482226,1.28698950137
94,343,94343,GUAINÍA,BARRANCOMINAS,Modificado por la Ordenanza No. 261 de 18 de Marzo de 2020,MUNICIPIO,14402.4368985,2023,10.3679117606,1.16483878739
94,883,94883,GUAINÍA,SAN FELIPE,Resolución 83,ÁREA NO MUNICIPALIZADA,2926.36512469,2023,4.02971861003,0.234611581007
94,884,94884,GUAINÍA,PUERTO COLOMBIA,Resolución 83,ÁREA NO MUNICIPALIZADA,15700.7128072,2023,9.16648748267,1.2632739731
94,885,94885,GUAINÍA,LA GUADALUPE,Resolución 83,ÁREA NO MUNICIPALIZADA,1178.87070146,2023,1.75081126587,0.0943380045648
94,886,94886,GUAINÍA,CACAHUAL,Resolución 83,ÁREA NO MUNICIPALIZADA,2335.32470523,2023,2.364173998,0.1876088893
94,887,94887,GUAINÍA,PANA PANA,Resolución 83 de 1988,ÁREA NO MUNICIPALIZADA,10227.1469655,2023,7.8053054142,0.825036170331
94,888,94888,GUAINÍA,MORICHAL,1988,ÁREA NO MUNICIPALIZADA,8548.29888821,2023,6.91064562695,0.691240487505
95,001,95001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Decreto Nal 1165 del 7 de Junio de 1976,MUNICIPIO,16757.08443,2023,14.0859968333,1.36039271727
95,015,95015,GUAVIARE,CALAMAR,Ordenanza 001 del 7 de Agosto de 1992,MUNICIPIO,13069.5857485,2023,7.52946379597,1.06181240651
95,025,95025,GUAVIARE,EL RETORNO,Ordenanza 001 del 7 de Agosto de 1992,MUNICIPIO,12909.1202764,2023,12.3157415365,1.04724033895
95,200,95200,GUAVIARE,MIRAFLORES,Ordenanza 001 del 7 de Agosto de 1992,MUNICIPIO,12808.0770572,2023,7.38542439659,1.03946228704
97,001,97001,VAUPÉS,MITÚ,Decreto Nal 1666 del 6 de Agosto de 1974,MUNICIPIO,16215.7372637,2023,6.352591457,1.31217098457
97,161,97161,VAUPÉS,CARURÚ,Ordenanza 003 del 7 de Agosto de 1993,MUNICIPIO,6368.48641769,2023,4.61831784578,0.516272058308
97,511,97511,VAUPÉS,PACOA,1967,ÁREA NO MUNICIPALIZADA,13993.2505744,2023,9.17213856646,1.13331520593
97,666,97666,VAUPÉS,TARAIRA,Ordenanza 22 del 27 de Noviembre de 1992,MUNICIPIO,6510.24656082,2023,6.71058198544,0.526120880873
97,777,97777,VAUPÉS,PAPUNAHUA,1977,ÁREA NO MUNICIPALIZADA,5551.15354846,2023,5.42825221342,0.449587208475
97,889,97889,VAUPÉS,YAVARATÉ,Decreto Nacional 1510 del 29 de Diciembre de 1914,ÁREA NO MUNICIPALIZADA,4660.40564976,2023,3.97004585815,0.37634383869
99,001,99001,VICHADA,PUERTO CARREÑO,Decreto 1594 de Ago 5  de 1974,MUNICIPIO,12204.9132035,2023,5.4751453612,0.985913834623
99,524,99524,VICHADA,LA PRIMAVERA,Decreto 676 de Abril13 de 1987,MUNICIPIO,18569.3376543,2023,8.08006148785,1.50622353389
99,624,99624,VICHADA,SANTA ROSALÍA,Ordenanza 19 de Noviembre 26 de 1993,MUNICIPIO,3691.86917798,2023,3.80584721505,0.299959746911
99,773,99773,VICHADA,CUMARIBO,Ordenanza 66 de Noviembre 22 de 1996,MUNICIPIO,65597.2505588,2023,18.7946766307,5.30858337621
